Screen ID,Screen name,Object ID,Source RU/EN,ZH (machine),Status
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-2","4-2-1-2-3-1 Quantitative-submode-coefficients-inputing_coeff-A-linear_0","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-2-text-6","A=f(C)","A=f(C)","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-2","4-2-1-2-3-1 Quantitative-submode-coefficients-inputing_coeff-A-linear_0","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-2-text-7","A = K * C","A = K * C","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-2","4-2-1-2-3-1 Quantitative-submode-coefficients-inputing_coeff-A-linear_0","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-2-text-9","Коэффициент K","K因子","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-2","4-2-1-2-3-1 Quantitative-submode-coefficients-inputing_coeff-A-linear_0","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-2-text-14","______","______","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-3","17:05","17:05","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-4","Подрежим: коэффициенты","子模式：赔率","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-6","%T=f(C)","%T=f(C)","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-7","%T = K * C + B","%T = K * C + B","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-9","Коэффициент K","K因子","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-10","Коэффициент B","因素B","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-14","______","______","machine-review-required"
"4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3","4-2-1-2-2-1 Quantitative-submode-coefficients-inputing_coeff-T-linear","canvas-4-2-1-2-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-3-text-15","______","______","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-3","17:05","17:05","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-4","Подрежим: коэффициенты","子模式：赔率","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-6","A=f(C)","A=f(C)","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-7","A = K * C + B","A = K * C + B","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-9","Коэффициент K","K因子","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-10","Коэффициент B","因素B","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-14","1.0057","1.0057","machine-review-required"
"4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy","4-2-1-2-1-2 Quantitative-submode-coefficients-inputed_coeff-A-linear","canvas-4-2-1-2-1-1-quantitative-submode-coefficients-inputing-coeff-a-linear-copy-text-15","-0.0058","-0.0058","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-3","17:05","17:05","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-4","Подрежим: коэффициенты","子模式：赔率","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-6","%T=f(C)","%T=f(C)","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-7","%T = K * C + B","%T = K * C + B","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-9","Коэффициент K","K因子","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-10","Коэффициент B","因素B","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-14","-130.07","-130.07","machine-review-required"
"4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy","4-2-1-2-2-2 Quantitative-submode-coefficients-inputed_coeff-T-linear Copy","canvas-4-2-1-2-2-1-quantitative-submode-coefficients-inputing-coeff-t-linear-copy-text-15","89.687","89.687","machine-review-required"
"4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy","4-2-1-2-3-2 Quantitative-submode-coefficients-inputed_coeff-A-linear_0","canvas-4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy","4-2-1-2-3-2 Quantitative-submode-coefficients-inputed_coeff-A-linear_0","canvas-4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy-text-3","17:05","17:05","machine-review-required"
"4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy","4-2-1-2-3-2 Quantitative-submode-coefficients-inputed_coeff-A-linear_0","canvas-4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy-text-4","Подрежим: коэффициенты","子模式：赔率","machine-review-required"
"4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy","4-2-1-2-3-2 Quantitative-submode-coefficients-inputed_coeff-A-linear_0","canvas-4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy-text-6","A=f(C)","A=f(C)","machine-review-required"
"4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy","4-2-1-2-3-2 Quantitative-submode-coefficients-inputed_coeff-A-linear_0","canvas-4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy-text-7","A = K * C","A = K * C","machine-review-required"
"4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy","4-2-1-2-3-2 Quantitative-submode-coefficients-inputed_coeff-A-linear_0","canvas-4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy-text-9","Коэффициент K","K因子","machine-review-required"
"4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy","4-2-1-2-3-2 Quantitative-submode-coefficients-inputed_coeff-A-linear_0","canvas-4-2-1-2-3-1-quantitative-submode-coefficients-inputing-coeff-a-linear-0-copy-text-12","1.0251","1.0251","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-3","17:05","17:05","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-4","Подрежим: коэффициенты","子模式：赔率","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-6","A=f(C)","A=f(C)","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-1782290943903","A=1.0057*C+0.0058","A=1.0057*C+0.0058","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-1782290997096","Введите число","输入号码","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-1782291186119","парал. измерений (n)","平行。尺寸（n）","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-1782291224183","-","-","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-1782291243931","_","_","machine-review-required"
"4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy","4-2-1-3-1 Quantitative-submode-coefficients-parr_meas_inputing","canvas-4-2-1-2-3-2-quantitative-submode-coefficients-inputed-coeff-a-linear-0-copy-text-1782291442748","n=1","n=1","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-3","17:05","17:05","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-4","Подрежим: коэффициенты","子模式：赔率","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-6","A=f(C)","A=f(C)","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-9","A=1.0057*C+0.0058","A=1.0057*C+0.0058","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-10","Введите число","输入号码","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-11","парал. измерений (n)","平行。尺寸（n）","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-12","-","-","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-13","2","2","machine-review-required"
"4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy","4-2-1-3-2 Quantitative-submode-coefficients-parr_meas_inputed","canvas-4-2-1-3-1-quantitative-submode-coefficients-parr-meas-inputing-copy-text-1782291418915","n=1","n=1","machine-review-required"
"4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy","4-2-1-1-2 Quantitative-submode-coefficients-new-modes","canvas-4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy","4-2-1-1-2 Quantitative-submode-coefficients-new-modes","canvas-4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy-text-3","17:05","17:05","machine-review-required"
"4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy","4-2-1-1-2 Quantitative-submode-coefficients-new-modes","canvas-4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy-text-4","Ввод коэффициентов","输入赔率","machine-review-required"
"4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy","4-2-1-1-2 Quantitative-submode-coefficients-new-modes","canvas-4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy-text-8","Тип регресии","回归类型","machine-review-required"
"4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy","4-2-1-1-2 Quantitative-submode-coefficients-new-modes","canvas-4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy-text-9","Измеряемая величина","测量数量","machine-review-required"
"4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy","4-2-1-1-2 Quantitative-submode-coefficients-new-modes","canvas-4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy-text-10","Далее","下一个","machine-review-required"
"4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy","4-2-1-1-2 Quantitative-submode-coefficients-new-modes","canvas-4-2-1-1-1-quantitative-submode-coefficients-new-type-regression-copy-text-13","Длина волны","波长","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2","4-2-1-1-3 Quantitative-submode-coefficients-new-wl","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2","4-2-1-1-3 Quantitative-submode-coefficients-new-wl","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2-text-3","17:05","17:05","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2","4-2-1-1-3 Quantitative-submode-coefficients-new-wl","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2-text-4","Ввод коэффициентов","输入赔率","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2","4-2-1-1-3 Quantitative-submode-coefficients-new-wl","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2-text-8","Тип регресии","回归类型","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2","4-2-1-1-3 Quantitative-submode-coefficients-new-wl","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2-text-9","Измеряемая величина","测量数量","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2","4-2-1-1-3 Quantitative-submode-coefficients-new-wl","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2-text-10","Далее","下一个","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2","4-2-1-1-3 Quantitative-submode-coefficients-new-wl","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-2-text-13","Длина волны","波长","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy","4-2-1-1-4 Quantitative-submode-coefficients-new-next","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy","4-2-1-1-4 Quantitative-submode-coefficients-new-next","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy-text-3","17:05","17:05","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy","4-2-1-1-4 Quantitative-submode-coefficients-new-next","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy-text-4","Ввод коэффициентов","输入赔率","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy","4-2-1-1-4 Quantitative-submode-coefficients-new-next","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy-text-8","Тип регресии","回归类型","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy","4-2-1-1-4 Quantitative-submode-coefficients-new-next","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy-text-9","Измеряемая величина","测量数量","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy","4-2-1-1-4 Quantitative-submode-coefficients-new-next","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy-text-10","Далее","下一个","machine-review-required"
"4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy","4-2-1-1-4 Quantitative-submode-coefficients-new-next","canvas-4-2-1-1-2-quantitative-submode-coefficients-new-modes-copy-copy-text-13","Длина волны","波长","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-3","17:05","17:05","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-4","Загрузить коэффициенты","下载赔率","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-7","Выберете файл","选择一个文件","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-8","curve.gr","曲线.gr","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-9","λ=1054.2 нм","λ=1054.2纳米","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-12","K=1.0057","K=1.0057","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-13","B=0.0058","B=0.0058","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-14","p=1","p=1","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-15","L=100","L=100","machine-review-required"
"4-1-2-1-1-quantitative-submode-curves-load-copy","4-2-2-1-2 Quantitative-submode-coeff-load Copy","canvas-4-1-2-1-1-quantitative-submode-curves-load-copy-text-17","linmn.gr","林明网","machine-review-required"
"7-1-1-copy","7-1-3 Settings-D2_lamp","canvas-7-1-1-copy-text-1","Настройки","设置","machine-review-required"
"7-1-1-copy","7-1-3 Settings-D2_lamp","canvas-7-1-1-copy-text-2","Темновой ток","暗电流","machine-review-required"
"7-1-1-copy","7-1-3 Settings-D2_lamp","canvas-7-1-1-copy-text-3","D2-лампа","D2灯","machine-review-required"
"7-1-1-copy","7-1-3 Settings-D2_lamp","canvas-7-1-1-copy-text-4","W-лампа","W灯","machine-review-required"
"7-1-1-copy","7-1-3 Settings-D2_lamp","canvas-7-1-1-copy-text-5","Смена ламп","更换灯具","machine-review-required"
"7-1-1-copy","7-1-3 Settings-D2_lamp","canvas-7-1-1-copy-text-8","Файловая система","文件系统","machine-review-required"
"7-1-1-copy","7-1-3 Settings-D2_lamp","canvas-7-1-1-copy-text-10","17:34","17:34","machine-review-required"
"7-1-1-settings-dark-current-copy","7-1-2 Settings-W_lamp","canvas-7-1-1-settings-dark-current-copy-text-1","Настройки","设置","machine-review-required"
"7-1-1-settings-dark-current-copy","7-1-2 Settings-W_lamp","canvas-7-1-1-settings-dark-current-copy-text-2","Темновой ток","暗电流","machine-review-required"
"7-1-1-settings-dark-current-copy","7-1-2 Settings-W_lamp","canvas-7-1-1-settings-dark-current-copy-text-3","D2-лампа","D2灯","machine-review-required"
"7-1-1-settings-dark-current-copy","7-1-2 Settings-W_lamp","canvas-7-1-1-settings-dark-current-copy-text-4","W-лампа","W灯","machine-review-required"
"7-1-1-settings-dark-current-copy","7-1-2 Settings-W_lamp","canvas-7-1-1-settings-dark-current-copy-text-5","Смена ламп","更换灯具","machine-review-required"
"7-1-1-settings-dark-current-copy","7-1-2 Settings-W_lamp","canvas-7-1-1-settings-dark-current-copy-text-8","Файловая система","文件系统","machine-review-required"
"7-1-1-settings-dark-current-copy","7-1-2 Settings-W_lamp","canvas-7-1-1-settings-dark-current-copy-text-10","17:34","17:34","machine-review-required"
"7-1-3-settings-d2-lamp-copy","7-1-4 Settings-Files_system","canvas-7-1-3-settings-d2-lamp-copy-text-1","Настройки","设置","machine-review-required"
"7-1-3-settings-d2-lamp-copy","7-1-4 Settings-Files_system","canvas-7-1-3-settings-d2-lamp-copy-text-2","Темновой ток","暗电流","machine-review-required"
"7-1-3-settings-d2-lamp-copy","7-1-4 Settings-Files_system","canvas-7-1-3-settings-d2-lamp-copy-text-3","D2-лампа","D2灯","machine-review-required"
"7-1-3-settings-d2-lamp-copy","7-1-4 Settings-Files_system","canvas-7-1-3-settings-d2-lamp-copy-text-4","W-лампа","W灯","machine-review-required"
"7-1-3-settings-d2-lamp-copy","7-1-4 Settings-Files_system","canvas-7-1-3-settings-d2-lamp-copy-text-5","Смена ламп","更换灯具","machine-review-required"
"7-1-3-settings-d2-lamp-copy","7-1-4 Settings-Files_system","canvas-7-1-3-settings-d2-lamp-copy-text-8","Файловая система","文件系统","machine-review-required"
